income_declared,income_detected,address_mismatch,device_location,document_authenticity_score,account_balance_pattern,employment_mismatch,rapid_loan_requests,fraud_probability,fraud_flag
196719,214038,0,4,0.82,0.93,0,0,0.076,0
97588,72158,0,3,0.93,0.47,0,0,0.109,0
40475,37281,0,0,0.41,0.78,0,0,0.175,0
179863,153938,0,4,0.67,0.86,1,0,0.133,0
156667,167321,0,3,0.58,0.47,0,0,0.129,0
33918,38330,0,2,0.71,0.91,0,0,0.118,0
188125,174282,0,1,0.5,0.31,0,1,0.351,0
50582,37143,0,0,0.76,0.22,0,0,0.153,0
42404,17228,0,4,0.73,0.6,0,1,0.475,0
126049,118872,0,4,0.91,0.39,0,0,0.042,0
108733,120542,0,3,0.75,0.3,0,0,0.101,0
53738,63630,0,3,0.84,0.83,0,0,0.104,0
116622,100311,0,4,0.88,0.92,0,1,0.279,0
84303,78012,1,1,0.96,0.11,0,0,0.236,0
112023,101747,0,3,0.51,0.66,0,0,0.155,0
62632,70104,0,3,0.57,0.65,0,1,0.349,0
72638,65038,0,2,0.87,0.33,0,1,0.269,0
32197,38005,0,1,0.87,0.96,0,1,0.296,0
119201,126801,0,2,0.8,0.32,0,0,0.072,0
107250,102458,0,0,0.86,0.93,0,0,0.051,0
85213,72889,0,2,0.45,0.99,0,0,0.188,0
189050,192647,0,3,0.99,0.31,0,0,0.009,0
119204,97827,0,4,0.72,0.12,0,1,0.333,0
199674,191109,0,3,0.88,0.56,0,0,0.045,0
169709,160283,0,2,0.95,0.77,0,0,0.032,0
111151,104433,0,4,0.63,0.83,1,0,0.114,0
62166,55600,0,4,0.71,0.74,0,0,0.109,0
91149,103716,0,3,0.92,0.39,0,0,0.068,0
43699,31952,1,0,0.9,0.36,0,1,0.519,0
49551,43433,0,4,0.51,0.13,0,0,0.166,0
50392,55656,0,2,0.96,0.66,0,0,0.047,0
124384,119373,0,1,0.87,0.49,0,0,0.047,0
179993,153658,0,1,0.66,0.51,0,0,0.136,0
83998,101115,0,0,0.44,0.27,0,0,0.211,0
68430,86838,0,1,0.74,0.41,0,0,0.159,0
182414,201623,0,3,0.46,0.15,0,0,0.172,0
172714,146509,1,4,0.77,0.38,0,0,0.311,0
184800,160003,0,1,0.49,0.3,0,0,0.174,0
138544,146870,0,0,0.98,0.23,0,0,0.026,0
108800,113937,0,2,0.94,0.55,0,1,0.232,0
179685,191089,0,0,0.85,0.59,1,0,0.06,0
47715,61506,0,4,0.49,0.5,0,0,0.229,0
193853,188800,0,1,0.52,0.43,0,0,0.129,0
125600,138963,0,1,0.99,0.61,0,0,0.04,0
135892,124166,0,1,0.91,0.33,0,1,0.253,0
185886,204976,0,0,0.49,0.37,0,0,0.163,0
54259,68827,0,1,0.49,0.81,0,0,0.221,0
66252,44380,0,3,0.6,0.98,0,0,0.216,0
146060,145538,0,4,0.69,0.42,0,0,0.079,0
25288,41547,0,3,0.52,0.69,0,0,0.345,0
37737,43249,0,4,0.94,0.65,0,0,0.066,0
126613,104452,0,2,0.77,0.94,0,0,0.119,0
64666,71908,0,3,0.46,0.23,0,0,0.174,0
75008,94458,0,2,0.52,0.39,0,0,0.211,0
58557,68381,0,0,0.84,0.97,0,0,0.099,0
180500,168230,0,3,0.68,0.14,0,0,0.104,0
168995,172966,0,3,0.82,0.67,0,0,0.053,0
186869,171443,0,2,0.97,0.86,0,0,0.036,0
132646,148746,0,4,0.96,0.5,0,0,0.052,0
163602,152773,0,1,0.95,0.69,0,1,0.236,0
146805,161688,0,1,0.92,0.52,0,0,0.055,0
63371,50352,0,2,0.89,0.8,0,1,0.299,0
171788,146481,0,0,0.67,0.36,0,0,0.134,0
29130,20867,0,0,0.88,0.96,0,0,0.129,0
54067,33995,0,4,0.76,0.1,0,1,0.39,0
103547,97021,1,1,0.6,0.93,0,1,0.522,0
100647,97535,0,3,0.57,0.21,0,0,0.118,0
128428,123634,0,3,0.85,0.42,0,0,0.051,0
28131,46183,0,1,0.9,0.1,0,0,0.25,0
182678,183217,0,3,0.45,0.88,0,1,0.339,0
114760,111815,0,0,0.68,0.26,0,0,0.089,0
181555,180097,0,1,0.48,0.94,0,0,0.133,0
139917,143061,0,4,0.44,0.26,0,0,0.148,0
114767,97031,0,3,0.93,0.73,0,0,0.072,0
33092,50855,0,4,0.76,0.47,0,0,0.248,0
79217,95635,0,3,0.45,0.41,0,0,0.21,0
78414,55314,0,3,0.58,0.74,0,1,0.408,0
137614,144977,0,1,0.8,0.69,0,0,0.069,0
155901,148154,0,1,0.85,0.83,0,1,0.255,0
25284,22360,0,2,0.8,0.84,0,0,0.09,0
178887,190216,0,1,0.86,0.24,0,0,0.057,0
164610,150147,0,1,0.49,0.4,1,1,0.358,0
167028,155039,0,3,0.41,0.3,0,1,0.373,0
23547,26402,0,2,0.52,0.19,0,0,0.162,0
35087,24590,0,4,0.66,0.45,0,0,0.19,0
174223,191795,0,0,0.74,0.16,0,1,0.3,0
181786,169715,0,1,0.45,0.49,0,1,0.361,0
82763,78977,1,4,0.53,0.78,0,0,0.334,0
144428,141841,0,3,0.47,0.84,0,0,0.139,0
175336,170274,0,1,0.95,0.91,1,0,0.023,0
41587,30529,0,1,0.76,0.38,0,1,0.353,0
39409,23323,0,1,0.44,0.9,0,0,0.283,0
103179,84696,0,2,0.62,0.29,0,0,0.158,0
53538,62193,0,0,0.61,0.48,0,0,0.154,0
172264,169372,0,1,0.71,0.37,0,0,0.078,0
89845,63241,0,0,0.81,0.8,0,0,0.151,0
120957,120655,0,4,0.72,0.72,0,0,0.071,0
57555,30429,0,4,0.43,0.21,0,0,0.307,0
71477,42908,0,2,0.49,0.95,1,1,0.467,0
110055,127551,0,0,0.69,0.88,0,0,0.133,0
114285,94565,0,3,0.55,0.62,0,0,0.173,0
62450,79695,0,1,0.71,0.2,0,1,0.369,0
117920,127328,0,2,0.74,0.15,0,0,0.093,0
161919,171926,0,3,0.56,0.67,0,0,0.132,0
178553,162236,0,4,0.4,0.41,0,0,0.182,0
161331,179680,0,3,0.83,0.36,0,0,0.082,0
78107,90487,0,3,0.72,0.22,0,0,0.125,0
168810,179892,0,3,0.92,0.32,0,0,0.043,0
197865,172156,0,4,0.6,0.87,0,0,0.145,0
45123,61193,0,2,0.9,0.95,0,0,0.15,0
64056,52321,0,4,0.66,0.37,0,0,0.149,0
182948,168007,0,1,0.7,0.67,0,0,0.104,0
31505,38984,0,2,0.73,0.2,0,1,0.351,0
64989,76331,0,1,0.72,0.33,0,1,0.331,0
148014,150201,0,3,0.41,0.67,0,0,0.153,0
115476,106224,0,2,0.82,0.29,0,0,0.073,0
180109,171898,0,0,0.7,0.21,0,0,0.091,0
188423,198039,1,0,0.74,0.96,0,1,0.483,0
123859,109224,1,3,0.94,0.41,0,0,0.256,0
129088,143582,0,1,0.46,0.67,0,1,0.374,0
152585,125859,0,3,0.69,0.96,0,0,0.139,0
134032,137222,0,4,0.54,0.69,0,0,0.123,0
195182,178251,0,3,0.87,0.15,0,0,0.063,0
140237,152308,0,4,0.6,0.78,0,0,0.13,0
102171,99900,0,2,0.78,0.6,0,0,0.063,0
43285,43149,0,2,0.8,0.55,0,0,0.051,0
48788,62319,0,2,0.88,0.67,0,0,0.127,0
154797,144640,1,2,0.43,0.6,0,0,0.365,0
57707,65721,1,4,0.98,0.66,0,0,0.254,0
107503,127420,0,2,0.62,0.53,1,0,0.16,0
166076,158993,0,0,0.51,0.93,0,0,0.137,0
53645,27803,0,0,0.93,0.55,0,0,0.186,0
166501,147587,0,1,0.92,0.4,0,0,0.06,0
21557,18750,0,4,0.53,0.21,0,0,0.163,0
42948,13507,1,3,0.45,0.73,0,0,0.577,1
49226,48984,0,1,0.43,0.61,0,0,0.144,0
54328,70048,0,3,0.4,0.49,0,0,0.251,0
95540,71176,0,2,0.63,0.37,0,0,0.182,0
20660,23688,0,3,0.92,0.37,0,0,0.071,0
110087,105621,0,0,0.85,0.84,0,0,0.052,0
134436,141607,0,3,0.67,0.54,0,0,0.101,0
97053,94679,1,4,0.43,0.16,0,0,0.351,0
106824,93097,0,4,0.44,0.85,0,1,0.385,0
86935,101700,0,0,0.68,0.57,0,0,0.139,0
153568,159214,0,1,0.78,0.7,0,0,0.068,0
38792,12763,0,3,0.73,0.22,0,0,0.302,0
186157,195723,0,0,0.43,0.53,0,0,0.16,0
184412,157845,0,4,0.86,0.79,0,1,0.285,0
157780,159988,0,3,0.42,0.53,0,0,0.15,0
119135,108872,0,2,0.57,0.42,0,0,0.138,0
80655,58237,0,0,0.63,0.46,0,0,0.19,0
83593,84428,1,3,0.88,0.72,0,0,0.233,0
129086,119408,0,0,0.48,0.34,0,0,0.156,0
109179,92578,0,0,0.51,0.11,0,0,0.176,0
44358,50534,0,4,0.78,0.77,0,1,0.304,0
47522,50168,0,0,0.82,0.98,0,0,0.064,0
124325,136412,1,2,0.97,0.7,0,0,0.242,0
142864,148972,0,0,0.52,0.84,0,0,0.135,0
170523,150754,0,0,0.98,0.85,0,0,0.046,0
101378,94721,0,0,0.47,0.99,0,0,0.155,0
94754,95302,1,0,0.59,0.68,0,0,0.305,0
164789,163682,0,4,1.0,0.94,0,0,0.002,0
33247,51867,0,1,0.72,0.47,0,1,0.466,0
135897,151262,0,1,0.73,0.26,0,0,0.107,0
57199,38180,0,0,0.42,0.93,0,1,0.461,0
52241,27901,0,0,0.81,0.45,0,0,0.211,0
130208,114054,0,3,0.87,0.95,1,0,0.076,0
112981,121526,0,1,0.87,0.51,0,1,0.259,0
136595,108431,0,4,0.95,0.91,0,0,0.085,0
55783,72384,0,4,0.65,0.72,0,0,0.192,0
140323,117971,0,3,0.7,0.27,0,0,0.131,0
66680,37994,0,1,0.52,0.64,0,0,0.271,0
102538,76912,0,1,0.85,0.68,1,0,0.125,0
49507,38554,0,3,0.49,0.4,0,0,0.205,0
51811,45725,0,2,0.96,0.99,1,0,0.051,0
65285,58011,0,0,0.62,0.39,0,0,0.134,0
173612,156720,1,2,0.84,0.96,0,0,0.274,0
35346,54932,1,1,0.68,0.23,0,0,0.474,0
120281,136259,0,3,0.83,0.15,0,0,0.089,0
46225,18004,1,0,0.99,0.95,0,0,0.416,0
162639,169181,1,2,0.49,0.46,0,0,0.342,0
86963,78665,0,0,0.4,0.38,0,0,0.183,0
188332,198787,0,2,0.97,0.28,0,0,0.027,0
181394,174336,0,3,0.89,0.89,0,0,0.041,0
166808,186107,0,3,0.97,0.33,0,0,0.048,0
72009,86117,0,4,0.6,0.68,0,0,0.169,0
130122,131500,1,3,0.45,0.76,0,0,0.341,0
39610,54275,0,3,0.87,0.23,0,0,0.162,0
183939,187281,0,2,0.66,0.75,0,0,0.091,0
168395,174910,0,0,0.58,0.93,0,1,0.319,0
49722,63482,0,0,0.9,0.2,0,0,0.122,0
143423,134425,0,4,0.56,0.2,0,0,0.132,0
25453,12753,0,1,0.48,0.79,0,1,0.505,0
37835,31145,0,0,0.5,0.95,0,0,0.187,0
137897,118835,1,2,0.46,0.8,0,0,0.383,0
30526,27603,0,2,0.7,0.59,1,0,0.109,0
157810,163192,0,1,0.78,0.84,0,0,0.067,0
156429,142966,1,4,0.59,0.3,0,0,0.333,0
63499,45416,0,0,0.98,0.2,0,0,0.105,0
161210,153305,0,3,0.48,0.59,0,1,0.347,0
69135,41617,0,3,0.41,0.66,0,0,0.287,0
78264,72662,0,3,0.53,0.95,0,0,0.143,0
65522,43896,0,1,0.8,0.12,0,1,0.366,0
175884,175377,0,2,0.44,0.34,0,0,0.141,0
157674,146823,0,3,0.55,0.82,1,1,0.337,0
124204,118790,0,1,0.97,0.47,0,1,0.223,0
116199,130965,0,4,0.86,0.71,0,0,0.079,0
47070,65803,0,2,0.5,0.22,0,0,0.264,0
161753,177018,0,1,0.88,0.13,0,0,0.063,0
98664,114112,0,0,0.83,0.7,0,0,0.097,0
144671,157458,0,4,0.57,0.5,1,0,0.138,0
77798,80952,0,3,0.57,0.8,0,0,0.122,0
48083,22766,0,1,0.69,0.42,1,0,0.262,0
173763,147861,0,0,0.42,0.58,0,0,0.197,0
77356,68233,0,0,0.58,0.86,0,0,0.146,0
22404,34944,0,3,0.85,0.8,0,0,0.233,0
181546,177410,0,3,0.64,0.8,0,0,0.098,0
37819,8905,0,2,0.58,0.21,0,0,0.373,0
105292,117782,0,0,0.47,0.64,0,0,0.174,0
43937,38127,0,3,0.46,0.61,0,0,0.181,0
50755,30630,0,0,0.7,0.6,0,1,0.414,0
80815,67642,0,1,0.94,0.36,1,1,0.272,0
27615,46872,0,0,0.83,0.47,0,0,0.287,0
102810,104003,0,1,0.95,0.82,0,0,0.017,0
100251,74402,0,4,0.77,0.77,0,0,0.148,0
173742,180830,0,0,0.56,0.17,0,0,0.124,0
189209,193751,0,0,0.59,0.17,0,0,0.111,0
199133,189847,0,3,0.75,0.95,0,0,0.079,0
156473,167546,0,0,0.76,0.5,0,0,0.085,0
190030,184519,1,4,0.86,0.63,0,0,0.245,0
64496,75909,0,4,0.7,0.36,0,1,0.337,0
183658,168688,0,2,0.64,0.52,0,0,0.119,0
170385,142152,0,3,0.75,0.3,0,0,0.12,0
86218,99947,0,2,0.84,0.26,1,0,0.096,0
69931,62829,0,1,0.89,0.98,0,0,0.063,0
180447,174543,0,2,0.83,0.6,0,1,0.254,0
175054,150596,0,0,0.74,0.85,0,1,0.314,0
98799,69490,1,0,0.64,0.41,1,1,0.594,1
62501,38954,0,3,0.55,0.76,1,0,0.244,0
39050,37837,1,0,0.83,0.86,1,1,0.453,0
79780,58480,0,3,0.47,0.36,0,0,0.226,0
45666,28629,0,2,0.41,0.69,0,0,0.278,0
22232,7523,0,4,0.97,0.77,0,1,0.439,0
28098,43700,0,1,0.78,0.14,0,0,0.249,0
178775,196324,0,3,0.84,0.71,0,0,0.074,0
80237,78972,0,3,0.55,0.98,0,0,0.118,0
91903,88129,0,4,0.53,0.84,0,1,0.332,0
176821,149012,0,0,0.65,0.62,0,0,0.143,0
113682,86619,0,1,0.46,0.54,0,1,0.418,0
165650,156917,0,0,0.94,0.85,0,0,0.033,0
117056,96485,0,3,0.93,0.59,0,0,0.079,0
136178,131615,1,0,0.74,0.68,1,0,0.277,0
135890,112114,0,3,0.44,0.61,0,1,0.401,0
52833,31652,0,2,0.61,0.82,0,0,0.238,0
79674,96566,0,3,0.42,0.97,0,0,0.219,0
99426,113188,0,0,0.9,0.78,0,1,0.273,0
54291,53739,0,2,0.67,0.3,0,0,0.086,0
44473,21027,0,0,0.47,0.25,0,0,0.317,0
96282,67461,0,3,0.97,0.52,0,0,0.112,0
77463,85567,0,0,0.7,0.14,0,1,0.312,0
41919,54796,0,2,0.68,0.47,1,0,0.188,0
145808,147690,0,0,0.83,0.15,0,0,0.047,0
88667,86364,0,3,0.43,0.7,0,0,0.152,0
158823,143650,0,3,0.71,0.76,0,0,0.106,0
103712,88157,0,3,0.7,0.36,0,0,0.127,0
199750,170350,0,0,0.84,1.0,0,0,0.092,0
166090,173762,1,3,0.42,0.65,1,0,0.361,0
195977,210752,0,3,0.81,0.62,0,0,0.074,0
54296,29273,0,0,0.76,0.8,0,1,0.421,0
194993,171872,0,4,0.63,0.65,0,0,0.134,0
121369,119958,0,0,0.55,0.19,0,0,0.117,0
198838,183036,0,4,0.91,0.47,1,0,0.05,0
106029,117857,0,4,0.86,0.78,0,1,0.274,0
170193,147432,0,4,0.66,0.27,0,0,0.132,0
115676,107138,1,0,0.9,0.62,0,0,0.251,0
170925,168072,0,0,0.83,0.3,0,0,0.048,0
175896,194722,0,3,0.84,0.4,1,0,0.077,0
63978,59604,0,1,0.52,0.26,1,0,0.144,0
164571,181277,0,1,0.46,0.94,1,0,0.171,0
146835,118676,0,2,0.58,0.58,0,0,0.172,0
195317,185409,1,3,0.56,0.45,0,0,0.328,0
27414,9416,0,1,0.46,0.97,0,0,0.365,0
91317,98785,0,0,0.91,0.38,0,0,0.051,0
184995,174514,0,1,0.51,0.38,0,1,0.342,0
51150,22192,1,2,0.71,0.25,0,0,0.471,0
33746,17468,0,3,0.96,0.94,0,1,0.379,0
120418,119603,0,0,0.65,0.89,0,0,0.09,0
46828,34086,0,3,0.76,0.63,1,0,0.155,0
135011,151698,0,3,0.73,0.56,0,0,0.111,0
152925,151312,0,1,0.46,0.54,1,0,0.139,0
43339,21199,0,0,0.66,0.62,0,0,0.264,0
131326,104597,0,3,0.47,0.74,1,0,0.204,0
193575,163638,0,0,0.71,0.48,0,0,0.127,0
136114,134153,0,1,0.72,0.98,0,0,0.075,0
124661,144425,0,1,0.77,0.95,0,0,0.113,0
29312,42564,0,3,0.4,0.54,0,0,0.308,0
61478,37658,0,0,0.45,0.73,1,0,0.273,0
108341,96753,0,4,0.95,0.8,0,0,0.05,0
179203,163384,1,4,0.78,0.35,0,0,0.286,0
113879,118688,0,4,0.79,0.62,0,0,0.067,0
60901,41796,0,1,0.85,0.35,0,0,0.147,0
55567,48315,0,3,0.75,0.93,0,0,0.108,0
180991,175807,0,4,0.52,0.5,0,0,0.13,0
87847,85322,0,1,0.61,0.26,0,0,0.108,0
152394,146205,0,3,0.92,0.16,0,0,0.034,0
61733,38480,0,0,0.44,0.58,0,0,0.272,0
164295,152332,1,0,0.66,0.43,1,0,0.31,0
120697,101349,0,2,0.44,0.55,0,0,0.196,0
80807,72098,0,4,0.41,0.45,0,1,0.385,0
143020,160176,0,2,0.85,0.37,0,0,0.079,0
192570,191043,0,4,0.92,0.14,0,0,0.023,0
178812,186194,0,3,0.65,0.86,0,0,0.102,0
193219,183825,0,1,0.67,0.83,0,0,0.1,0
25383,37420,0,4,0.97,0.11,0,0,0.173,0
29303,2561,0,4,0.68,0.44,0,0,0.399,0
165243,147643,1,0,0.42,0.92,0,0,0.382,0
193960,207045,0,3,0.46,0.97,0,0,0.159,0
115089,107332,0,2,0.55,0.81,0,1,0.336,0
160558,135498,0,3,0.94,0.74,0,0,0.07,0
148033,141416,1,2,0.46,0.34,0,0,0.351,0
78436,68381,0,3,0.66,0.35,0,1,0.33,0
176794,149040,0,1,0.64,0.75,0,0,0.145,0
139791,151990,0,4,0.83,0.31,0,0,0.073,0
162320,162016,0,0,0.65,0.9,0,0,0.088,0
164776,160892,0,4,0.79,0.15,0,0,0.061,0
122062,123163,0,3,0.54,0.64,1,0,0.118,0
82751,60299,0,3,0.78,0.73,0,0,0.15,0
197246,197853,0,4,0.51,0.44,0,1,0.324,0
167172,167061,0,4,0.92,0.33,0,0,0.02,0
113552,97955,0,2,0.87,0.66,0,1,0.281,0
93828,102797,0,1,0.83,0.82,0,0,0.076,0
72091,80470,0,1,0.92,0.82,0,0,0.061,0
53584,31887,1,2,0.96,0.81,1,0,0.352,0
146132,154845,0,1,0.81,0.51,1,0,0.068,0
145904,157016,0,0,0.44,0.84,1,0,0.167,0
188679,204203,0,0,0.56,0.34,0,0,0.139,0
31335,46736,0,3,0.74,0.6,0,0,0.237,0
38040,23218,0,3,0.57,0.85,0,0,0.244,0
88245,75146,0,2,0.68,0.55,0,0,0.132,0
23165,4477,0,2,0.79,0.19,0,0,0.335,0
156738,166635,0,1,0.52,0.65,0,1,0.342,0
130979,106410,0,3,0.67,0.62,0,1,0.348,0
63678,41398,0,4,0.99,0.35,0,0,0.125,0
26868,9384,0,0,0.64,0.56,0,0,0.318,0
94524,68312,0,0,0.74,0.2,0,0,0.162,0
139616,142065,1,3,0.77,0.64,1,0,0.264,0
113829,125349,0,0,0.49,0.48,0,0,0.163,0
79775,76962,0,0,0.6,0.4,1,1,0.312,0
134164,143561,0,2,0.92,0.82,0,0,0.045,0
42233,24074,0,4,0.94,0.43,0,0,0.165,0
139486,134814,0,0,0.77,0.44,0,1,0.269,0
60972,55988,0,0,0.71,0.8,0,0,0.101,0
80422,89039,1,3,0.82,0.92,0,0,0.283,0
103502,95839,0,0,0.76,0.89,0,0,0.086,0
148579,149661,0,3,0.56,0.77,0,0,0.113,0
179020,154146,0,4,0.61,0.25,0,0,0.146,0
156333,127281,0,1,0.82,0.45,0,0,0.11,0
141345,116790,0,1,0.84,0.79,0,0,0.101,0
127886,146752,0,2,0.92,0.44,0,0,0.072,0
103057,87836,0,2,0.48,0.12,1,1,0.382,0
40520,50114,0,1,0.78,0.88,0,0,0.138,0
168447,168711,0,3,0.45,0.9,0,0,0.138,0
134747,112358,0,1,0.82,0.9,0,0,0.103,0
118485,117272,0,4,0.71,0.81,0,0,0.076,0
177730,188622,0,0,0.64,0.74,0,0,0.111,0
123078,128550,0,2,0.54,0.55,0,0,0.131,0
38704,53179,0,4,0.76,0.19,0,0,0.191,0
67030,59750,0,2,0.57,0.1,1,0,0.146,0
96082,106120,0,0,0.69,0.99,1,0,0.114,0
190923,209333,0,0,0.55,0.96,1,0,0.146,0
92378,74703,0,4,0.53,0.51,0,0,0.184,0
78585,63198,0,3,0.84,0.23,0,0,0.109,0
159085,135139,0,1,0.91,0.43,0,0,0.075,0
142385,122451,0,3,0.56,0.84,0,1,0.359,0
118153,136621,0,2,0.43,0.34,1,0,0.197,0
117317,89053,0,2,0.8,0.12,0,0,0.134,0
154797,125943,0,1,0.93,0.63,0,0,0.083,0
73626,85309,0,1,0.43,0.25,0,0,0.198,0
31815,41772,1,1,0.44,0.73,1,0,0.45,0
131151,151073,0,3,1.0,0.17,0,0,0.053,0
139881,153578,0,4,0.65,0.68,1,0,0.122,0
22103,10666,0,3,0.66,0.24,0,0,0.266,0
88150,93428,0,3,0.81,0.57,1,0,0.068,0
147346,125569,0,1,0.54,0.21,1,0,0.167,0
145428,149969,0,2,0.86,0.16,0,0,0.046,0
83987,85320,0,2,0.66,0.81,0,0,0.091,0
36002,12845,1,3,0.62,0.55,0,0,0.52,0
131132,105398,0,2,0.56,0.58,0,0,0.179,0
90325,96938,0,4,0.92,0.8,0,0,0.046,0
88096,75023,1,1,1.0,0.72,1,0,0.252,0
77709,78191,0,1,0.73,0.43,0,1,0.27,0
193396,179665,0,1,0.47,0.62,0,1,0.357,0
128673,101139,0,0,0.62,0.57,0,0,0.17,0
41656,34595,0,4,0.5,0.85,0,0,0.184,0
126101,134539,0,1,0.8,0.28,1,0,0.073,0
54703,35003,0,3,0.47,0.21,0,0,0.259,0
32742,47790,0,3,0.52,0.66,1,0,0.281,0
74873,52354,0,1,0.85,0.87,0,0,0.143,0
172604,162425,0,3,0.56,0.62,0,0,0.131,0
144480,128076,0,3,0.48,0.92,0,0,0.17,0
36517,53654,0,3,0.88,0.18,0,0,0.194,0
144738,143023,0,4,0.78,0.59,0,0,0.059,0
71212,85317,0,3,0.76,0.86,0,0,0.129,0
160529,166894,0,2,0.7,0.95,0,1,0.289,0
118245,126117,0,0,0.93,0.84,0,0,0.041,0
152690,133262,0,3,0.41,0.72,0,0,0.192,0
162538,166993,0,0,0.69,0.3,0,0,0.087,0
65791,56016,0,0,0.74,0.86,0,0,0.117,0
47415,46405,0,3,0.71,0.34,1,0,0.08,0
62866,78267,0,1,0.64,0.79,1,1,0.376,0
178061,189177,0,1,0.54,0.61,0,0,0.137,0
158752,129799,0,1,0.6,0.77,0,0,0.164,0
193029,169564,0,3,0.59,0.68,0,0,0.145,0
92305,80281,0,0,0.53,0.71,1,1,0.363,0
177855,187227,0,4,0.89,0.58,0,1,0.246,0
106608,102888,0,0,0.63,0.76,0,0,0.105,0
54282,62749,0,2,0.66,0.39,0,0,0.14,0
109944,119778,0,3,0.65,0.85,0,0,0.119,0
71161,45705,0,4,0.52,0.89,0,0,0.245,0
67924,80281,0,1,0.58,0.71,0,0,0.169,0
21026,33616,0,0,0.96,0.39,0,0,0.22,0
47312,50456,0,4,0.53,0.59,0,0,0.141,0
111329,90029,0,4,0.61,0.46,0,0,0.164,0
146577,147319,1,1,0.63,0.28,0,0,0.294,0
127215,100919,0,3,0.47,0.44,0,0,0.205,0
64700,54706,0,3,0.46,0.99,0,0,0.189,0
57855,56681,0,2,0.75,0.55,0,0,0.07,0
61022,37614,0,3,0.89,0.34,0,0,0.162,0
186616,205500,0,0,0.74,0.45,0,0,0.1,0
88777,90980,0,1,0.8,0.74,0,0,0.059,0
72163,64733,0,0,0.83,0.42,1,0,0.079,0
55877,66346,0,4,0.88,0.41,0,1,0.296,0
54064,66835,0,0,0.94,0.78,0,0,0.098,0
94927,68426,0,2,0.47,0.4,0,0,0.23,0
80457,68239,0,3,0.84,0.63,0,0,0.093,0
136694,122143,0,0,0.96,0.99,0,0,0.047,0
46057,24355,1,4,0.74,0.27,0,0,0.43,0
41667,41407,0,0,0.95,0.25,1,0,0.015,0
197826,209796,0,0,0.87,0.28,0,0,0.054,0
85221,61634,0,0,0.98,0.66,0,0,0.102,0
184420,156220,0,1,0.72,0.5,0,0,0.124,0
55931,51436,0,0,0.75,0.15,0,1,0.291,0
47599,55700,0,3,0.83,0.26,1,0,0.102,0
174583,165893,0,3,1.0,0.53,0,0,0.017,0
52439,35214,0,1,0.98,0.66,0,0,0.12,0
79803,88584,0,4,0.83,0.15,0,0,0.081,0
89987,75715,0,4,0.8,0.84,0,1,0.306,0
155076,136387,0,0,0.54,0.83,0,0,0.157,0
95750,97620,0,4,0.46,0.67,0,0,0.142,0
35389,8940,0,2,0.88,0.93,0,0,0.292,0
132210,110272,0,1,0.4,0.39,1,0,0.208,0
198496,213622,0,1,0.48,0.9,0,0,0.157,0
197054,168735,0,3,0.54,0.82,0,0,0.165,0
27998,9115,0,4,0.61,0.5,0,0,0.334,0
62584,35303,0,4,0.8,0.43,0,0,0.203,0
80880,81555,1,3,0.98,0.88,0,0,0.208,0
68413,79027,1,4,0.48,0.56,0,1,0.584,1
134175,153431,0,2,0.99,0.34,0,0,0.053,0
26375,18360,0,1,0.66,0.9,1,0,0.191,0
80369,80094,0,1,0.66,0.73,0,0,0.086,0
56641,54702,0,1,0.94,0.56,0,0,0.027,0
152481,126808,0,0,0.9,0.11,1,1,0.284,0
167233,178045,1,0,0.92,0.24,0,0,0.243,0
198693,218606,0,4,0.74,0.9,0,0,0.1,0
176851,161070,0,2,1.0,0.59,0,1,0.231,0
123175,122694,1,1,0.47,0.31,0,0,0.334,0
193253,186018,0,1,0.58,0.72,1,0,0.118,0
156295,163193,0,0,0.74,0.62,0,0,0.08,0
52362,49499,1,4,0.88,0.49,0,1,0.449,0
147572,136448,0,3,0.87,0.72,0,0,0.059,0
136151,111309,0,2,0.76,0.75,0,0,0.124,0
85575,63196,0,3,0.56,0.89,1,0,0.202,0
45751,49354,1,1,0.93,0.89,1,0,0.245,0
128179,113963,0,3,0.93,0.68,1,1,0.256,0
40181,57766,0,4,0.91,0.51,0,0,0.176,0
87706,86663,1,0,0.84,0.86,1,0,0.244,0
84520,59413,0,3,0.53,0.96,0,0,0.221,0
161315,159850,0,2,0.61,0.8,0,1,0.301,0
127834,98090,1,2,0.95,0.45,0,0,0.294,0
128481,124348,0,2,0.53,0.84,1,0,0.129,0
125056,119581,0,4,0.58,0.84,0,0,0.12,0
46995,51395,0,0,0.89,0.3,1,1,0.26,0
33507,26959,0,1,0.52,0.1,0,1,0.388,0
198326,193204,0,2,0.96,0.45,1,0,0.019,0
73003,54318,0,4,0.5,0.2,0,0,0.215,0
90280,77394,1,0,0.93,0.61,0,0,0.267,0
182609,193466,0,1,0.66,0.43,0,0,0.106,0
52180,54656,0,0,0.43,0.88,0,0,0.159,0
197441,180975,0,3,0.51,0.33,0,0,0.152,0
69941,69376,0,1,0.8,0.91,0,1,0.253,0
155836,131901,0,4,0.75,0.53,0,0,0.116,0
27195,34906,0,3,0.61,0.3,0,0,0.197,0
45318,33941,0,4,0.75,0.59,0,0,0.15,0
183062,179081,0,4,0.65,0.14,0,1,0.295,0
57666,48150,0,0,0.65,0.98,1,0,0.145,0
168321,145984,0,0,0.64,0.59,0,0,0.136,0
92377,70751,0,3,0.42,0.23,0,0,0.227,0
